0.142 0.0 0.09754739921917845 -0.10764155545710002 0.008333324723782435 0.12000012397766113 2.9948049 2.6725066 -0.83690367
0.142 0.0 0.09992176195948715 -0.11104343923260687 -0.001666668256125193 0.11999988555908203 3.0065106 2.6595896 -0.83590367
0.142 0.0 0.11112738518905252 -0.1255473702910895 0.0024999974171344527 0.12000012397766113 3.0185012 2.6462644 -0.83610367
0.142 0.0 0.09612675834028694 -0.10855010352144562 0.004166670640312982 0.11999988555908203 3.0318365 2.6311987 -0.83580367
0.142 0.0 0.09851156488972236 -0.10409072579229368 0.0 0.12000012397766113 3.0433717 2.6181727 -0.83530367
0.142 0.0 0.09855926066010295 -0.11344260818730312 -0.0075000071525633686 0.11999988555908203 3.0551931 2.6056818 -0.83530367
0.142 0.0 0.10289906035679276 -0.11192738436254013 -0.00416666236189168 0.12000012397766113 3.0670202 2.5920687 -0.83620367
0.142 0.0 0.09991768229170297 -0.11248155226818236 -0.011764710030813747 0.11899995803833008 3.0793681 2.5786374 -0.83670367
0.142 0.0 0.11252061326749696 -0.12207184887184824 -0.01735536451426661 0.12100005149841309 3.0912583 2.5652521 -0.83810367
0.142 0.0 0.09801342680622331 -0.11275177419513732 0.02416668971381715 0.11999988555908203 3.1048733 2.5504814 -0.84020367
0.142 0.0 0.09888323117240172 -0.09927489743441872 -0.010833322140916887 0.12000012397766113 3.1166349 2.5369512 -0.83730367
0.142 0.0 0.10547510058889377 -0.11739594529083146 -0.037500035762820544 0.11999988555908203 3.1285009 2.5250382 -0.83860367
0.142 0.0 0.11921768909725386 -0.12462105234712208 -0.05210085870789092 0.11899995803833008 3.1411579 2.5109507 -0.84310367
0.142 0.0 0.09210574592314126 -0.10913466429535588 0.028925607523777378 0.12100005149841309 3.1553448 2.4961208 -0.84930367
0.142 0.0 0.1033361708920884 -0.11246726654886023 0.005042018584634996 0.11899995803833008 3.1664896 2.4829155 -0.84580367
0.142 0.0 0.09991073011084635 -0.10450572536353611 -0.047499950925560155 0.12000012397766113 3.1787866 2.4695319 -0.84520367
0.142 0.0 0.10377176563113091 -0.1142367756113461 0.018333350817378972 0.11999988555908203 3.1907759 2.4569912 -0.85090367
0.142 0.0 0.09951073052410439 -0.11352738270950426 0.006666659779026133 0.12000012397766113 3.2032285 2.4432828 -0.84870367
0.142 0.0 0.11174182249538256 -0.11629920032831365 -0.006557378176879444 0.12199997901916504 3.2151698 2.4296595 -0.84790367
0.142 0.0 0.10038556725826936 -0.11807200336210626 -0.011864403711246523 0.11800003051757812 3.2288023 2.415471 -0.84870367
0.142 0.0 0.09959676164953798 -0.10416176600306622 0.012500011920939873 0.11999988555908203 3.2406478 2.4015385 -0.85010367
0.142 0.0 0.10606275942340766 -0.11403339892901017 -0.017460327504058633 0.12599992752075195 3.2525994 2.3890391 -0.84860367
0.142 0.0 0.1022788227446946 -0.10698553766346172 0.013445355954344304 0.11900019645690918 3.2659633 2.3746709 -0.85080367
0.142 0.0 0.1140874891432477 -0.12465869420904538 -0.011016968563041279 0.11799979209899902 3.2781345 2.3619396 -0.84920367
0.142 0.0 0.09294737532567442 -0.10844898704177507 0.00655736536214173 0.12200021743774414 3.2915968 2.3472299 -0.85050367
0.142 0.0 0.08961175212709332 -0.09888509430417512 0.02500002384188067 0.11999988555908203 3.3029364 2.3339991 -0.84970367
0.142 0.0 0.11398094322448243 -0.119578461503298 -0.01735536451426661 0.12100005149841309 3.3136898 2.3221329 -0.84670367
0.142 0.0 0.10508387112791898 -0.12127284999191938 -0.014406775935085802 0.11800003051757812 3.3274815 2.3076639 -0.84880367
0.142 0.0 0.09704973669878475 -0.10478693873381807 0.015702503595988362 0.12099981307983398 3.3398814 2.2933537 -0.85050367
0.142 0.0 0.10297406027930618 -0.11861487745337401 -0.0049999948342689055 0.12000012397766113 3.3516244 2.2806745 -0.84860367
0.142 0.0 0.10120426318257504 -0.1072001022339841 0.024166689713818072 0.11999988555908203 3.3639813 2.2664407 -0.84920367
0.142 0.0 0.09152475443487822 -0.10017764331413605 0.001652891858501407 0.12100005149841309 3.3761258 2.2535767 -0.84630367
0.142 0.0 0.11217230846166042 -0.12191937072218796 -0.007563027876952027 0.11899995803833008 3.3872003 2.2414552 -0.84610367
0.142 0.0 0.0991198975945547 -0.11332404958624367 0.03499996383988604 0.12000012397766113 3.4005488 2.2269468 -0.84700367
0.142 0.0 0.10078302478259674 -0.10862200580609593 -0.01355931852713969 0.11800003051757812 3.4124432 2.2133479 -0.84280367
0.142 0.0 0.09784458645585864 -0.11037681252702022 0.030578499382279703 0.12100005149841309 3.4243356 2.2005305 -0.84440367
0.142 0.0 0.09590592479635278 -0.10724260227451606 -0.014166680177065991 0.11999988555908203 3.4361748 2.1871749 -0.84070367
0.142 0.0 0.10415926600068241 -0.11190677338928058 -0.015000014305127662 0.11999988555908203 3.4476835 2.1743058 -0.84240367
0.142 0.0 0.10872405433871672 -0.11760487849685398 -0.019166646864700248 0.12000012397766113 3.4601826 2.160877 -0.84420367
0.142 0.0 0.09931400731806936 -0.10574127730984906 -0.014049580797262878 0.12100005149841309 3.4732295 2.1467644 -0.84650367
0.142 0.0 0.10095297677441453 -0.11440172101250082 -0.0025210092923179644 0.11899995803833008 3.4852465 2.1339697 -0.84820367
0.142 0.0 0.10187176381915256 -0.10491593338896474 -0.05000004768376134 0.11999988555908203 3.4972599 2.1203559 -0.84850367
0.165 -1.003 0.09821156519966497 -0.10325989331733043 -0.1791664815613219 0.12000012397766113 3.5094845 2.107766 -0.85450367
0.165 -1.003 0.0933334223430219 -0.12574345325163722 -0.8966675217954528 0.11999988555908203 3.5212699 2.0953748 -0.87600367
0.165 -1.003 0.08011991722433211 -0.1029690602844727 -0.4899994937584055 0.12000012397766113 3.5324699 2.0802856 -0.98360367
0.165 -1.003 0.08772480000000016 -0.12593519999999714 -0.5904000000000007 0.125 3.5420843 2.0679293 -1.04240367
0.165 -1.003 0.037916518594781144 -0.11645216425587555 -0.5991303850978031 0.11500000953674316 3.5530499 2.0521874 -1.11620367
0.165 -1.003 0.060572799999999205 -0.13828080000000043 -0.6416000000000004 0.125 3.5574103 2.0387954 -1.18510367
0.165 -1.003 0.05401088484212998 -0.11934761381875396 -0.6341672714557063 0.11999988555908203 3.5649819 2.0215103 -1.26530367
0.165 -1.003 0.045244553769215975 -0.12607735538165013 -0.6672271260333138 0.11899995803833008 3.5714632 2.0071886 -1.34140367
0.142 0.0 0.028999970038764093 -0.12536653714458332 -0.33916631625794447 0.12000012397766113 3.5768473 1.9921854 -1.42080367
0.142 0.0 0.022179512011022293 -0.15126150142289124 0.07131148767356134 0.12199997901916504 3.5803273 1.9771414 -1.46150367
0.142 0.0 0.05369665758992655 -0.15715299659161466 -0.1655462768621704 0.11899995803833008 3.5830332 1.9586875 -1.45280367
0.142 0.0 -0.008110824953657985 -0.15724067088057797 0.21583311034596514 0.12000012397766113 3.5894231 1.9399863 -1.47250367
0.142 0.0 0.05940588998720476 -0.14194596870355736 -0.2383335606259285 0.11999988555908203 3.5884498 1.9211174 -1.44660367
0.142 0.0 -0.020194124767892348 -0.14668408533705193 0.31344548867811783 0.11899995803833008 3.5955785 1.9040839 -1.47520367
0.142 0.0 0.026419676674649104 -0.15170494412210134 0.0032786890884410873 0.12199997901916504 3.5931754 1.8866285 -1.43790367
0.142 0.0 0.03282935756677153 -0.14534345753171182 -0.08487380946179597 0.11900019645690918 3.5963986 1.8681205 -1.43750367
0.142 0.0 0.009765842646767598 -0.1639843230543032 0.14166680177065621 0.11999988555908203 3.6003053 1.8508246 -1.44760367
0.142 0.0 0.016453316334635457 -0.14594651588243607 -0.0033333298895126037 0.12000012397766113 3.6014772 1.8311465 -1.43060367
0.142 0.0 0.08156424445239135 -0.1441126374365216 -0.365000348091458 0.11999988555908203 3.6034516 1.8136329 -1.43100367
0.142 0.0 0.03157188738923744 -0.14283878218206114 -0.12231399752911697 0.12100005149841309 3.6132393 1.7963394 -1.47480367
0.142 0.0 0.0103050456505653 -0.15429333171769638 0.12605046461586464 0.11899995803833008 3.6170595 1.7790559 -1.48960367
0.142 0.0 -0.006823339840579212 -0.17144183016633646 0.2575002455713701 0.11999988555908203 3.6182858 1.760695 -1.47460367
0.142 0.0 0.01325592877509281 -0.15553979028222312 0.127118611191932 0.11800003051757812 3.617467 1.740122 -1.44370367
0.142 0.0 0.03194836615002788 -0.12691395625213733 -0.09590165583685949 0.12199997901916504 3.6190312 1.7217683 -1.42870367
0.142 0.0 -0.00235209695726117 -0.15508797925962103 0.1386552332791713 0.11900019645690918 3.6229289 1.7062848 -1.44040367
0.142 0.0 0.019602509620696984 -0.14360848630844683 0.051239748576382596 0.12099981307983398 3.622649 1.6878293 -1.42390367
0.142 0.0 0.028027684821575524 -0.15271235292943908 -0.005882343230024817 0.11900019645690918 3.6250209 1.6704527 -1.41770367
0.142 0.0 0.02292752186539162 -0.15584764862789827 0.03416669925057016 0.11999988555908203 3.6283562 1.6522799 -1.41840367
0.142 0.0 0.02381997539046001 -0.1488190129147246 -0.02416664169896823 0.12000012397766113 3.6311075 1.6335782 -1.41430367
0.142 0.0 0.022403354698835753 -0.1472318070778588 0.02416668971381715 0.11999988555908203 3.6339659 1.6157199 -1.41720367
0.142 0.0 0.02151668718657746 -0.14760014076246478 0.025833357969944192 0.11999988555908203 3.6366543 1.5980521 -1.41430367
0.142 0.0 0.024397600000000352 -0.15597759999999994 -0.007200000000000983 0.125 3.6392363 1.5803401 -1.41120367
0.142 0.0 0.026962606459692298 -0.16547737758160497 0.013913042324477692 0.11500000953674316 3.642286 1.5608429 -1.41210367
0.142 0.0 0.02179999999999893 -0.12526480000000006 -0.0031999999999996476 0.125 3.6453867 1.541813 -1.41050367
0.142 0.0 0.022014866663383533 -0.14666109460484633 0.036363620887034626 0.12100005149841309 3.6481117 1.5261549 -1.41090367
0.142 0.0 0.026398328636285922 -0.16668745373515953 -0.0016806728615446876 0.11899995803833008 3.6507755 1.5084089 -1.40650367
0.142 0.0 0.027842471234630274 -0.15450650703870542 -0.019999979337077475 0.12000012397766113 3.6539169 1.4885731 -1.40670367
0.142 0.0 0.02595738915174887 -0.14171303172625407 -0.010434781743358752 0.11500000953674316 3.657258 1.4700323 -1.40910367
0.142 0.0 0.024109599999999176 -0.15307679999999912 0.006399999999999295 0.125 3.6602431 1.4537353 -1.41030367
0.142 0.0 0.024490898667418545 -0.1422991129902609 -0.01983470230201872 0.12100005149841309 3.6632568 1.4346007 -1.40950367
0.142 0.0 0.024011138902825083 -0.14941897636392903 0.019658142411453618 0.11699986457824707 3.6662202 1.4173825 -1.41190367
0.142 0.0 0.026959021029692002 -0.164869700484459 -0.021311479074857056 0.12199997901916504 3.6690295 1.3999005 -1.40960367
0.142 0.0 0.023799142078651345 -0.1466790151256568 0.023333309226590077 0.12000012397766113 3.6723185 1.3797864 -1.41220367
0.142 0.0 0.026617344043380054 -0.15108588611005477 -0.018181810443517313 0.12100005149841309 3.6751744 1.3621849 -1.40940367
0.142 0.0 0.02271335499447844 -0.1302409575407881 0.02666669209800679 0.11999988555908203 3.6783951 1.3439035 -1.41160367
0.142 0.0 0.026199168902190394 -0.15626308031142763 -0.044537830830939824 0.11899995803833008 3.6811207 1.3282746 -1.40840367
0.142 0.0 0.02846330392655373 -0.1607790005582969 0.02499997417134823 0.12000012397766113 3.6842384 1.3096793 -1.41370367
0.142 0.0 0.025516942553259214 -0.1429897935279477 0.001694914815892226 0.11800003051757812 3.687654 1.2903858 -1.41070367
0.142 0.0 0.027694257657976205 -0.15632586132608062 -0.00909092313452035 0.12099981307983398 3.690665 1.273513 -1.41050367
0.142 0.0 0.02388197132019302 -0.13723526950254542 -0.023770495891186506 0.12199997901916504 3.694016 1.2545976 -1.41160367
0.142 0.0 0.02106215010248085 -0.1515249599317219 0.013445355954344304 0.11900019645690918 3.6969296 1.2378549 -1.41450367
0.142 0.0 0.02378418934903694 -0.1589934849613361 0.005000004768375579 0.11999988555908203 3.699436 1.2198234 -1.41290367
0.142 0.0 0.023901641972752654 -0.14682901497068365 0.006666659779025207 0.12000012397766113 3.7022901 1.2007442 -1.41230367
0.142 0.0 0.02437002324106474 -0.1561851489497646 0.035833367506697196 0.11999988555908203 3.7051583 1.1831247 -1.41150367
0.142 0.0 0.01888428948338142 -0.1230206087986279 -0.049586755755047715 0.12100005149841309 3.7080827 1.1643825 -1.40720367
0.142 0.0 0.025809315359003885 -0.14991267309346032 0.023728807422493045 0.11800003051757812 3.7103677 1.149497 -1.41320367
0.142 0.0 0.02493752378227556 -0.15186264482750356 0.010833343664815604 0.11999988555908203 3.7134132 1.1318073 -1.41040367
0.142 0.0 0.02991413576096202 -0.1682131595443828 -0.04249995609129125 0.12000012397766113 3.7164057 1.1135838 -1.40910367
0.142 0.0 0.01880168459734794 -0.14132763478053464 0.03833336989088314 0.11999988555908203 3.7199954 1.0933982 -1.41420367
0.142 0.0 0.024817217382672292 -0.13343690819358897 -0.003278689088439267 0.12199997901916504 3.7222516 1.0764389 -1.40960367
0.142 0.0 0.02543473918469124 -0.15468894304464512 -0.02288135001454693 0.11800003051757812 3.7252793 1.0601596 -1.41000367
0.142 0.0 0.02494554740985962 -0.1579155671447308 0.014634157461053617 0.12299990653991699 3.7282806 1.0419063 -1.41270367
0.142 0.0 0.02110329680341801 -0.14579415282506256 0.033057837170031815 0.12100005149841309 3.7313489 1.0224827 -1.41090367
0.142 0.0 0.023499163552318434 -0.14820820138440335 -0.002479337787752111 0.12100005149841309 3.7339024 1.0048416 -1.40690367
0.142 0.0 0.0248529695745558 -0.15314601902945424 -0.013675201636732307 0.11700010299682617 3.7367458 0.9869084 -1.40720367
0.142 0.0 0.019138046093279213 -0.13205970813737636 0.0016528951153670028 0.12099981307983398 3.7396536 0.9689903 -1.40880367
0.142 0.0 0.029031972205861598 -0.17517543996169702 -0.014754100897978522 0.12199997901916504 3.7419693 0.9530111 -1.40860367
0.142 0.0 0.021432737725970513 -0.13401994681391138 0.020168033931515523 0.11900019645690918 3.7455112 0.9316397 -1.41040367
0.142 0.0 0.023256234273215236 -0.15491098310732784 0.006611580461469846 0.12099981307983398 3.7480617 0.9156913 -1.40800367
0.142 0.0 0.025420490442481312 -0.15200499439288936 0.009401701125252156 0.11700010299682617 3.7508757 0.8969471 -1.40720367
0.142 0.0 0.022012211847668547 -0.13856026788499276 -0.03739840240046935 0.12299990653991699 3.7538499 0.8791625 -1.40610367
0.142 0.0 0.025324973835573063 -0.15665233815507865 0.014999984502808568 0.12000012397766113 3.7565574 0.8621196 -1.41070367
0.142 0.0 0.01497059351420995 -0.15003282601368076 0.062184895877159044 0.11899995803833008 3.7595964 0.8433213 -1.40890367
0.142 0.0 0.03158428407817794 -0.14569167352983434 -0.030578499382277868 0.12100005149841309 3.7613779 0.8254674 -1.40150367
0.142 0.0 0.019913214665299345 -0.15590985099909138 -0.013223134868013091 0.12100005149841309 3.7651996 0.8078387 -1.40520367
0.142 0.0 0.019453384799403332 -0.13376860947208563 -0.034745753725794394 0.11800003051757812 3.7676091 0.7889736 -1.40680367
0.142 0.0 0.02589590777246005 -0.16492422171622206 0.030578559634293224 0.12099981307983398 3.7699046 0.7731889 -1.41090367
0.142 0.0 0.02499580713332698 -0.14475551322842925 0.012605046461585157 0.11899995803833008 3.773038 0.7532331 -1.40720367
0.142 0.0 0.022744976501089847 -0.16214816581041347 -0.007499992251403359 0.12000012397766113 3.7760125 0.7360072 -1.40570367
0.142 0.0 0.023490167974125047 -0.13713854817443638 0.008196722721098167 0.12199997901916504 3.7787419 0.7165494 -1.40660367
0.142 0.0 0.02281694325154305 -0.15902623005851338 0.001694914815892226 0.11800003051757812 3.7816077 0.6998185 -1.40560367
0.142 0.0 0.026580858682816177 -0.13645763013613782 -0.045833377043446505 0.11999988555908203 3.7843001 0.6810534 -1.40540367
0.142 0.0 0.023802400000001 -0.16959679999999988 -0.013600000000000279 0.125 3.7874898 0.6646785 -1.41090367
0.142 0.0 0.027180867311155606 -0.14067477094279005 -0.015652172615037162 0.11500000953674316 3.7904651 0.6434789 -1.41260367
0.142 0.0 0.023728692605311796 -0.1476483860474297 -0.01557377317008834 0.12199997901916504 3.7935909 0.6273013 -1.41440367
0.142 0.0 0.026089823761030386 -0.14534996240907752 0.016101690750978028 0.11800003051757812 3.7964858 0.6092882 -1.41630367
0.142 0.0 0.021716644230177908 -0.14392485130444568 -0.03999995867415495 0.12000012397766113 3.7995644 0.5921369 -1.41440367
0.142 0.0 0.026704800000000972 -0.14472800000000063 -0.02000000000000135 0.125 3.8021704 0.5748659 -1.41920367
0.165 -1.003 0.036704201670518605 -0.15989598582202758 -0.35583367268276755 0.11999988555908203 3.8055085 0.5567749 -1.42170367
0.165 -1.003 -0.00863845393390051 -0.10878195551969093 -0.5615379672083032 0.11700010299682617 3.809913 0.5375874 -1.46440367
0.165 -1.003 0.0145487915425279 -0.11589277098656918 -0.6511005760318208 0.12299990653991699 3.8089023 0.5248599 -1.53010367
0.165 -1.003 -0.0037358294736713044 -0.12892070013927648 -0.5416661070458574 0.12000012397766113 3.8106918 0.5106051 -1.61018898
0.165 -1.003 -0.017170016374603313 -0.14675180662009524 -0.5983339039490109 0.11999988555908203 3.8102435 0.4951346 -1.67518898
0.165 -1.003 -0.02401830851888341 -0.11248405045408769 -0.5991660476399572 0.12000012397766113 3.8081831 0.4775244 -1.74698898
0.165 -1.003 -0.030823967301161673 -0.1302693815496412 -0.6068383092231413 0.11699986457824707 3.8053009 0.4640263 -1.81888898
0.142 0.0 -0.05019831482380236 -0.12821285702810586 -0.2203249435937189 0.1230001449584961 3.8016945 0.4487848 -1.88988898
0.142 0.0 -0.04927421365822053 -0.16438349010164607 -0.03250003099444496 0.11999988555908203 3.7955201 0.4330146 -1.91698898
0.142 0.0 -0.049484948874762076 -0.1299790323791963 0.01666664944756487 0.12000012397766113 3.7896072 0.4132886 -1.92088898
0.142 0.0 -0.04837587946816995 -0.1336734608142799 -0.006666673024502622 0.11999988555908203 3.783669 0.3976911 -1.91888898
0.142 0.0 -0.05229397105885973 -0.14366483079468725 0.035042704194125474 0.11700010299682617 3.7778639 0.3816503 -1.91968898
0.142 0.0 -0.05102930706669391 -0.14127978214650533 0.012195131217544982 0.12299990653991699 3.7717455 0.3648415 -1.91558898
0.142 0.0 -0.05426077727396542 -0.1561048387207266 -0.011666654613294114 0.12000012397766113 3.7654689 0.3474641 -1.91408898
0.142 0.0 -0.04809671253526694 -0.1291959565441989 0.0025000023841877895 0.11999988555908203 3.7589576 0.3287315 -1.91548898
0.142 0.0 -0.057891721876513404 -0.15785848387891493 0.015833348433191185 0.11999988555908203 3.753186 0.313228 -1.91518898
0.142 0.0 -0.04548923683782465 -0.1258743265923304 -0.012396688938762388 0.12100005149841309 3.746239 0.294285 -1.91328898
0.142 0.0 -0.052184732266511415 -0.1494643681246561 -0.02288135001454693 0.11800003051757812 3.7407348 0.2790542 -1.91478898
0.142 0.0 -0.055697496955926726 -0.14412969072355106 0.033057837170031815 0.12100005149841309 3.734577 0.2614174 -1.91748898
0.142 0.0 -0.055852960871289985 -0.1525664403524588 -0.008403364307725304 0.11899995803833008 3.7278376 0.2439777 -1.91348898
0.142 0.0 -0.049264115769584275 -0.14227651967408222 -0.00916665719616151 0.12000012397766113 3.7211911 0.2258223 -1.91448898
0.142 0.0 -0.049174598620689985 -0.1299451043143998 0.007377050448990171 0.12199997901916504 3.7152794 0.2087491 -1.91558898
0.142 0.0 -0.051609795312648574 -0.1391903496645662 0.018699201200234675 0.12299990653991699 3.7092801 0.1928958 -1.91468898
0.142 0.0 -0.05378173467041268 -0.14649824872072903 -0.0034782605811189402 0.11500000953674316 3.7029321 0.1757754 -1.91238898
0.142 0.0 -0.05189039999999778 -0.14992879999999986 -0.0023999999999997357 0.125 3.6967472 0.1589281 -1.91278898
0.142 0.0 -0.05404260421399834 -0.14966259628440232 -0.0034782605811189402 0.11500000953674316 3.6902609 0.140187 -1.91308898
0.142 0.0 -0.04773607378313623 -0.12797707118906396 -0.010655739537429439 0.12199997901916504 3.684046 0.1229758 -1.91348898
0.142 0.0 -0.05079434753856742 -0.14011067556711684 0.0 0.12299990653991699 3.6782222 0.1073626 -1.91478898
0.142 0.0 -0.05604864696517742 -0.15067790250659652 -0.00840334747146589 0.11900019645690918 3.6719745 0.090129 -1.91478898
0.142 0.0 -0.052956280153691686 -0.14510022415006607 0.004132237788419342 0.12099981307983398 3.6653047 0.0721983 -1.91578898
0.142 0.0 -0.051658279962727816 -0.1434531851250802 0.01666664944756487 0.12000012397766113 3.658897 0.0546412 -1.91528898
0.165 -1.003 -0.043040220757113064 -0.1411899070101257 -0.4376073441158442 0.11699986457824707 3.652698 0.0374268 -1.91328898
0.165 -1.003 -0.056695055134715754 -0.10468280345803449 -0.4504059732506309 0.1230001449584961 3.6476623 0.0209076 -1.96448898
0.165 -1.003 -0.05155754916910949 -0.12441845198801549 -0.7675007319457346 0.11999988555908203 3.6406888 0.0080316 -2.01988898
0.165 -1.003 -0.06606576507767369 -0.12184237411889523 -0.6108327022532531 0.12000012397766113 3.6345019 -0.0068986 -2.11198898
0.165 -1.003 -0.08412508022792994 -0.10462676644652663 -0.5650005388264996 0.11999988555908203 3.626574 -0.0215197 -2.18528898
0.165 -1.003 -0.09824435795848496 -0.1185836562928185 -0.4085466488973665 0.11700010299682617 3.616479 -0.0340749 -2.25308898
0.165 -1.003 -0.07847729540239612 -0.08247567242425359 -0.6365858495558242 0.12299990653991699 3.6049844 -0.0479492 -2.30088898
0.165 -1.003 -0.10179489483089268 -0.08033158367231788 -0.7099992664662623 0.12000012397766113 3.5953317 -0.0580937 -2.37918898
0.165 -1.003 -0.10667176839679104 -0.09799676012365985 -0.5875005602841953 0.11999988555908203 3.5831163 -0.0677335 -2.46438898
0.165 -1.003 -0.11068155231633446 -0.07520158897235735 -0.557499424021044 0.12000012397766113 3.5703157 -0.0794931 -2.53488898
0.165 -1.003 -0.11496010963450495 -0.06715506404405991 -0.6416672786082733 0.11999988555908203 3.5570339 -0.0885173 -2.60178898
0.165 -1.003 -0.11641904638865758 -0.058547439511878165 -0.5024994808440787 0.12000012397766113 3.5432387 -0.0965759 -2.67878898
0.165 -1.003 -0.12637095385006658 -0.05053838153048982 -0.5650005388265034 0.11999988555908203 3.5292684 -0.1036016 -2.73908898
0.165 -1.003 -0.13160486403280397 -0.048118283620064435 -0.7016659417424809 0.12000012397766113 3.5141039 -0.1096662 -2.80688898
0.165 -1.003 -0.133074293576205 -0.032392530891924794 -0.5816672213877553 0.11999988555908203 3.4983113 -0.1154404 -2.89108898
0.165 -1.003 -0.12239070688572062 -0.021063311571832388 -0.5474994343525063 0.12000012397766113 3.4823424 -0.1193275 -2.96088898
0.165 -1.003 -0.14923030472229193 -0.023545386453812978 -0.6285716502177804 0.11899995803833008 3.4676555 -0.1218551 -3.02658898
0.142 0.0 -0.13358679406496118 0.01834918416581239 -0.26916692336425013 0.11999988555908203 3.4498971 -0.124657 -3.10138898
0.142 0.0 -0.16339316452414535 -0.019994146009771237 0.03249996642275344 0.12000012397766113 3.4338667 -0.1224551 -3.13368898
0.142 0.0 -0.13821013180745453 0.008205841159033334 -0.020833353201566762 0.11999988555908203 3.4142595 -0.1248544 -3.12978898
0.142 0.0 -0.1588183999999977 -0.005478399999999994 -0.036000000000001364 0.125 3.3976743 -0.1238697 -3.13228898
0.165 0.902 -0.14556433575469963 0.012939129361763911 0.4043477925551212 0.11500000953674316 3.377822 -0.1245545 -3.13678898
0.165 0.902 -0.1272152482220533 -0.02060563311709041 0.535483557972211 0.12400007247924805 3.3610821 -0.1230665 -3.09028898
0.165 0.902 -0.13777680086539715 -0.0234867668633784 0.6933881346414191 0.12100005149841309 3.3453074 -0.1256216 -3.02388898
0.165 0.902 -0.1238067847380175 -0.02544252426388196 0.5766672166193797 0.11999988555908203 3.3286364 -0.1284635 -2.93998898
0.165 0.902 -0.12223404038091455 -0.03489746394578358 0.5541660941315314 0.12000012397766113 3.3137796 -0.1315166 -2.87078898
0.165 0.902 -0.12476178564877612 -0.03968587118072938 0.6991673334445943 0.11999988555908203 3.2991115 -0.1357043 -2.80428898
0.165 0.902 -0.12063404203394673 -0.060779103872907206 0.5099994730954839 0.12000012397766113 3.2841401 -0.1404666 -2.72038898
0.142 0.0 -0.12186558919062072 -0.08231683574917548 0.24537823778555426 0.11899995803833008 3.269664 -0.1477601 -2.65918898
0.142 0.0 -0.1390809325417566 -0.05865617338264592 0.01074379708025731 0.12100005149841309 3.255162 -0.1575558 -2.62998898
0.142 0.0 -0.12283595047882569 -0.0778384075658235 -0.03833336989088314 0.11999988555908203 3.2383332 -0.1646532 -2.62868898
0.142 0.0 -0.13848929874035384 -0.07115840119527288 0.032500030994446816 0.11999988555908203 3.2235929 -0.1739938 -2.63328898
0.142 0.0 -0.12532584351993378 -0.06818308071397235 0.022689038172954732 0.11900019645690918 3.2069742 -0.1825328 -2.62938898
0.142 0.0 -0.13897624774762876 -0.08207450695355753 -0.06281001438395345 0.12099981307983398 3.1920604 -0.1906466 -2.62668898
0.142 0.0 -0.16291066502263973 -0.05768410707049446 0.4174995686614999 0.12000012397766113 3.1752443 -0.2005776 -2.63428898
0.165 -1.003 -0.1507053026391128 -0.056684680994349285 -0.05555561985845621 0.11699986457824707 3.155695 -0.2074997 -2.58418898
0.165 -1.003 -0.07413568498701417 -0.08109665239309928 -1.1243889187827105 0.1230001449584961 3.1380625 -0.2141318 -2.59068898
0.165 -1.003 -0.12670262083303674 -0.06305422679986333 -0.7566673882809191 0.11999988555908203 3.1289438 -0.2241067 -2.72898898
0.165 -1.003 -0.11895358513232013 -0.04209488848880932 -0.6386544078313368 0.11900019645690918 3.1137395 -0.2316732 -2.81978898
0.165 -1.003 -0.14912750309865783 -0.03832981127780734 -0.6099182975704938 0.12099981307983398 3.099584 -0.2366825 -2.89578898
0.165 -1.003 -0.11649742749814115 -0.024185586965376954 -0.5211863058869141 0.11800003051757812 3.0815396 -0.2413204 -2.96958898
0.165 -1.003 -0.13031887487048424 -0.015120494403611266 -0.5729509182048257 0.12199997901916504 3.0677929 -0.2441743 -3.03108898
0.165 -1.003 -0.14425215170639655 0.0017235300195141481 25.780619648807217 0.11899995803833008 3.051894 -0.246019 -3.10098898
0.165 -1.003 -0.1330631958594662 0.007149159280532901 -0.6399993387864903 0.12000012397766113 3.034728 -0.2458139 3.10849633
0.165 0.902 -0.12090928197474486 0.039948371431069274 0.010000009536751158 0.11999988555908203 3.0187604 -0.244956 3.03169633
0.165 0.902 -0.14281679999999852 -0.013616800000000095 0.610400000000002 0.125 3.0042513 -0.2401622 3.03289633
0.165 0.902 -0.12201998988110362 0.007458260251065255 -26.68776001648604 0.11500000953674316 2.9863992 -0.2418643 3.10919633
0.165 0.902 -0.14405985116496928 -0.013434986119682097 0.651665993399788 0.12000012397766113 2.9723669 -0.2410066 -3.10148898
0.165 0.902 -0.14907040000000293 -0.025814400000000015 0.6983999999999995 0.125 2.9550797 -0.2426188 -3.02328898
0.165 0.902 -0.13435382888832748 -0.01758151880462105 0.6058825665869252 0.11899995803833008 2.9364459 -0.2458456 -2.93598898
0.165 0.902 -0.10783879707829008 -0.035876844234705906 0.550412988881031 0.12100005149841309 2.9204578 -0.2479378 -2.86388898
0.142 0.0 -0.13746139300932467 -0.05661010399541626 0.20252107981615539 0.11899995803833008 2.9074093 -0.2522789 -2.79728898
0.142 0.0 -0.15158010077574355 -0.05761815729550667 -0.0983470655808429 0.12100005149841309 2.8910514 -0.2590155 -2.77318898
0.142 0.0 -0.13843096535139243 -0.04528004318241455 0.12416678508133983 0.11999988555908203 2.8727102 -0.2659873 -2.78508898
